Pressure,Temperature,Riser Steam Rate,Catalyst Type,Catalyst Age,Catalyst-to-oil Ratio,CrudeDensity,Sulfur Content,Nitrogen Content,Conradson Carbon Residue Content
1.581545975840139,525.0377481820839,3.0428998443936393,1.0,1.4583333333333333,7.836320225720849,0.92,0.3,0.15,3.5
1.62289384037542,528.0427630233361,3.102162740451506,1.0,1.5,7.281029742317846,0.92,0.3,0.15,3.5
1.6016452701912254,529.0659948493387,2.9191601032321977,1.0,1.5416666666666667,7.62430815756766,0.92,0.3,0.15,3.5
1.5695473093774173,524.8154149971408,2.9061366944636955,1.0,1.5833333333333333,7.9323361174808475,0.92,0.3,0.15,3.5
1.6488245615173898,527.4307357820304,3.039516816677551,1.0,1.625,7.409972006566521,0.92,0.3,0.15,3.5
1.577282291675259,528.2578980707653,3.048214964073746,1.0,1.6666666666666667,7.546335161828774,0.92,0.3,0.15,3.5
1.588893874451421,526.9536700684212,3.2164004899659226,1.0,1.7083333333333333,7.599061435609493,0.92,0.3,0.15,3.5
1.6223464318580907,528.414116709954,3.1615879918626337,1.0,1.75,7.322251916974114,0.92,0.3,0.15,3.5
1.6165153337121638,528.805259361517,2.9319290324185228,1.0,1.7916666666666667,7.635852433267915,0.92,0.3,0.15,3.5
1.5160769555903348,527.38280168332,3.070407417808836,1.0,1.8333333333333333,7.329603687695053,0.92,0.3,0.15,3.5
1.5626679954493314,527.6515953402543,3.026584721720924,1.0,1.875,7.434271709050076,0.92,0.3,0.15,3.5
1.495660252618591,525.4241661481589,3.1097349413694104,1.0,1.9166666666666667,7.471998580702608,0.92,0.3,0.15,3.5
1.64447493977651,528.16051627191,3.0974043711258274,1.0,1.9583333333333333,7.544830219411024,0.92,0.3,0.15,3.5
1.6104105682250074,527.0777642642156,3.1149772071983284,1.0,2.0,7.163407442783385,0.92,0.3,0.15,3.5
1.6593820113654538,522.9136159719944,3.0760192012725427,1.0,2.0416666666666665,7.568745756787859,0.92,0.3,0.15,3.5
1.602646257230599,526.993124970559,2.8628593534993634,1.0,2.0833333333333335,7.565566895271831,0.92,0.3,0.15,3.5
1.5658024392781642,528.7245628174878,3.212370157401256,1.0,2.125,7.440369939916811,0.92,0.3,0.15,3.5
1.614996127881336,530.1231604101057,3.4168311913189946,1.0,2.1666666666666665,7.52465423523439,0.92,0.3,0.15,3.5
1.6343554065504122,526.8234738133717,3.133910191926069,1.0,2.2083333333333335,7.493041138624562,0.92,0.3,0.15,3.5
1.6037474095276225,526.9749905852223,2.9597874652025564,1.0,2.25,7.446210010928919,0.92,0.3,0.15,3.5
1.599425895392093,527.0661724075945,3.1291540103194597,1.0,2.2916666666666665,7.572237329403727,0.92,0.3,0.15,3.5
1.4938837442169073,527.3444995852242,3.1515693439038377,1.0,2.3333333333333335,7.193087107494452,0.92,0.3,0.15,3.5
1.6713608398005135,526.9025330929226,3.1090822770679414,1.0,2.375,7.359875689468745,0.92,0.3,0.15,3.5
1.7252227141014462,528.1865663893026,3.083938951447689,1.0,2.4166666666666665,7.3108190281675824,0.92,0.3,0.15,3.5
1.5805295361303737,526.2210092165358,3.0580986205465694,1.0,2.4583333333333335,7.072353621178846,0.92,0.3,0.15,3.5
1.6110256962517637,529.3040398261486,3.1572877060244005,1.0,2.5,7.587681370060757,0.92,0.3,0.15,3.5
1.5533229062743776,530.1212608688086,3.1274354440093486,1.0,2.5416666666666665,7.177406475608904,0.92,0.3,0.15,3.5
1.5694159621859594,529.7058747762969,3.0574274011378697,1.0,2.5833333333333335,7.294746994189297,0.92,0.3,0.15,3.5
1.6124187604721025,531.1850332708362,2.9473858847535177,1.0,2.625,7.516693499177991,0.92,0.3,0.15,3.5
1.5669556615577145,528.9877001988586,3.0514686579889685,1.0,2.6666666666666665,7.280589892317237,0.92,0.3,0.15,3.5
1.4581602300137348,530.383070301425,3.2822401692244765,1.0,2.7083333333333335,7.370330449347645,0.92,0.3,0.15,3.5
1.6251786294885682,530.6136769515128,3.0049775678553314,1.0,2.75,7.302814787709837,0.92,0.3,0.15,3.5
1.6134236778307445,526.5723118323399,3.2348682156871287,1.0,2.7916666666666665,7.5531705173061745,0.92,0.3,0.15,3.5
1.5431581659223315,528.9713179650985,3.153254462512743,1.0,2.8333333333333335,7.176546537523121,0.92,0.3,0.15,3.5
1.5968622470739857,532.5106895706854,3.137719114272189,1.0,2.875,7.292997370552784,0.92,0.3,0.15,3.5
1.6237497892550066,527.9274521476002,3.2218868144167887,1.0,2.9166666666666665,7.17078857883549,0.92,0.3,0.15,3.5
1.5974573715721796,531.337110386846,3.1683261832329324,1.0,2.9583333333333335,7.270319549496865,0.92,0.3,0.15,3.5
1.6679087874276783,530.4424119647505,2.954436278695406,1.0,3.0,7.424424362489234,0.92,0.3,0.15,3.5
1.6636023828610758,530.8320550771278,3.182124518725252,1.0,3.0416666666666665,7.1972852754783965,0.92,0.3,0.15,3.5
1.5450021950558919,529.1868533150993,3.3139579016209817,1.0,3.0833333333333335,7.165638840528016,0.92,0.3,0.15,3.5
1.6021544239060068,526.1970495899126,3.221070654577784,1.0,3.125,7.640471074208174,0.92,0.3,0.15,3.5
1.52543912152733,529.7330596178368,3.0249119038853816,1.0,3.1666666666666665,7.234814552424008,0.92,0.3,0.15,3.5
1.6020746910404482,528.5701953231041,3.0002568084842394,1.0,3.2083333333333335,7.546601022135854,0.92,0.3,0.15,3.5
1.6157249179026296,531.3837092043854,2.9654972807864954,1.0,3.25,7.273535237047801,0.92,0.3,0.15,3.5
1.5698660716104353,531.5557205458757,3.2346176435623035,1.0,3.2916666666666665,7.451994175299701,0.92,0.3,0.15,3.5
1.605317322205676,526.3524508094956,3.2816727763388736,1.0,3.3333333333333335,7.246937158630245,0.92,0.3,0.15,3.5
1.5849597464841205,530.3457343120235,3.207407334647328,1.0,3.375,6.847783862370753,0.92,0.3,0.15,3.5
1.512129877545865,530.6335694015743,3.203057473474677,1.0,3.4166666666666665,7.357936635432885,0.92,0.3,0.15,3.5
1.5688024896322468,531.081731328417,3.0555185376506357,1.0,3.4583333333333335,7.239339612187378,0.92,0.3,0.15,3.5
1.6353751470678988,529.7062053545177,3.186811518930991,1.0,3.5,7.2752101942025815,0.92,0.3,0.15,3.5
1.558103181753101,527.197360674304,2.7886864645059637,1.0,3.5416666666666665,7.537439250785544,0.92,0.3,0.15,3.5
1.5680704407496309,527.2963028657866,3.1083796644817894,1.0,3.5833333333333335,7.644095516979524,0.92,0.3,0.15,3.5
1.6380062629058292,530.2618490047784,3.113776081799239,1.0,3.625,7.254359314457692,0.92,0.3,0.15,3.5
1.602917769960794,529.7390926819767,3.1428382350426807,1.0,3.6666666666666665,7.650181296007093,0.92,0.3,0.15,3.5
1.5931608454395314,530.2181614097179,3.13946466614801,1.0,3.7083333333333335,7.387881450393507,0.92,0.3,0.15,3.5
1.5554153446225234,528.4512916769766,3.0500689157777887,1.0,3.75,7.1878812104310725,0.92,0.3,0.15,3.5
1.640530344781678,529.5395457978418,3.2098278468168324,1.0,3.7916666666666665,7.356028810247699,0.92,0.3,0.15,3.5
1.6031536395817363,528.041618911506,3.1317982319835913,1.0,3.8333333333333335,7.437576321857887,0.92,0.3,0.15,3.5
1.5991939130951747,529.1673962160901,3.207316740837212,1.0,3.875,7.745750964576548,0.92,0.3,0.15,3.5
1.5886059503903507,531.1925977341708,3.232535220385648,1.0,3.9166666666666665,7.06469164098776,0.92,0.3,0.15,3.5
1.5960176115557647,531.7193593186184,3.0329400570979517,1.0,3.9583333333333335,7.529797064323452,0.92,0.3,0.15,3.5
1.5472003459993093,530.350003754885,3.3162431413712015,1.0,4.0,7.384485785698905,0.92,0.3,0.15,3.5
1.6255439750256908,530.253902457178,3.2360841660911626,1.0,4.041666666666667,7.5618061918446715,0.92,0.3,0.15,3.5
1.5846676727583673,529.4270165517948,3.1842424623692818,1.0,4.083333333333333,7.062711880395357,0.92,0.3,0.15,3.5
1.6103714954231352,530.2680782616615,3.158292705441542,1.0,4.125,7.407523951827572,0.92,0.3,0.15,3.5
1.6233795792820815,529.4349143612574,3.1702287003163137,1.0,4.166666666666667,7.187726677634617,0.92,0.3,0.15,3.5
1.5755438076344914,529.0176633279189,3.0220795795033153,1.0,4.208333333333333,7.1661997563869315,0.92,0.3,0.15,3.5
1.566486092568051,529.8015527876895,3.1462064409406354,1.0,4.25,7.23136965397847,0.92,0.3,0.15,3.5
1.6907576025539517,528.7807550872151,3.056587100775622,1.0,4.291666666666667,7.226327491837549,0.92,0.3,0.15,3.5
1.677134056420426,527.6897438530289,3.0449932282292465,1.0,4.333333333333333,7.563172888199959,0.92,0.3,0.15,3.5
1.5619615420521218,530.5988809185142,3.1356045944254616,1.0,4.375,7.448062731697048,0.92,0.3,0.15,3.5
1.5412715314951166,530.7445744349136,3.238127443716617,1.0,4.416666666666667,7.385469619821251,0.92,0.3,0.15,3.5
1.6221623761225559,530.6701424795156,3.0926503376112553,1.0,4.458333333333333,7.192885019479655,0.92,0.3,0.15,3.5
1.5692193633676041,528.8114356840435,3.2981630360888152,1.0,4.5,7.215430608254878,0.92,0.3,0.15,3.5
1.5806460500297383,529.5178051574358,3.237005547025367,1.0,4.541666666666667,6.989660184154158,0.92,0.3,0.15,3.5
1.5178688257222046,528.6789095678819,3.1665644092025365,1.0,4.583333333333333,7.069149281272146,0.92,0.3,0.15,3.5
1.5827504437121294,528.581023570037,3.1562002471268897,1.0,4.625,7.25975710150988,0.92,0.3,0.15,3.5
1.6773210388597535,530.1536940166528,3.033998792628767,1.0,4.666666666666667,7.34570906626816,0.92,0.3,0.15,3.5
1.569198760627607,529.5103598527387,3.3269224816698824,1.0,4.708333333333333,7.134202835057358,0.92,0.3,0.15,3.5
1.5267049900671255,530.0239070189741,3.213741796906272,1.0,4.75,7.51335460316123,0.92,0.3,0.15,3.5
1.5761274901510114,532.0954075671475,3.071493138622463,1.0,4.791666666666667,7.364563010489019,0.92,0.3,0.15,3.5
1.4886682153677964,530.7318758735192,3.2061347105950655,1.0,4.833333333333333,7.151669320085973,0.92,0.3,0.15,3.5
1.5692856218475206,530.8294500498555,3.2809169766279953,1.0,4.875,7.324595809633717,0.92,0.3,0.15,3.5
1.6649884676712985,530.8153243721533,3.1667922232720245,1.0,4.916666666666667,7.408008069093676,0.92,0.3,0.15,3.5
1.61054295601204,529.7186138012164,3.275292383583342,1.0,4.958333333333333,7.542208262018778,0.92,0.3,0.15,3.5
1.5541263988789156,532.3071853956801,3.272130626906207,1.0,5.0,7.020216234897359,0.92,0.3,0.15,3.5
1.519780822550209,530.3863994765621,3.247515351777528,1.0,5.041666666666667,7.007083197052299,0.92,0.3,0.15,3.5
1.491327771460491,531.258947040442,3.258316494306327,1.0,5.083333333333333,7.214828362238807,0.92,0.3,0.15,3.5
1.6226151354292906,530.2351192675899,3.106914444252392,1.0,5.125,7.379455958023353,0.92,0.3,0.15,3.5
1.5633723526883865,531.4534738580192,3.036685568941723,1.0,5.166666666666667,7.3355307964966885,0.92,0.3,0.15,3.5
1.5833964423671891,532.106514154366,3.2232909198871336,1.0,5.208333333333333,6.835692281861481,0.92,0.3,0.15,3.5
1.5742601889131718,532.1808494592337,3.0316155842603116,1.0,5.25,7.33484590659904,0.92,0.3,0.15,3.5
1.6645340781377298,530.9257360090498,3.226070734683111,1.0,5.291666666666667,7.17634555174106,0.92,0.3,0.15,3.5
1.6607023908925254,529.3990623206403,3.2529929318537794,1.0,5.333333333333333,7.247918089895681,0.92,0.3,0.15,3.5
1.4957874125086446,530.4683516648857,3.4268323104287868,1.0,5.375,7.2126892408258625,0.92,0.3,0.15,3.5
1.5040626727685693,530.3574110420177,3.160068960078642,1.0,5.416666666666667,7.328352275085925,0.92,0.3,0.15,3.5
1.5823423997324289,533.3384726862058,3.2474862710832064,1.0,5.458333333333333,6.824565356203403,0.92,0.3,0.15,3.5
1.6009965507764294,530.5957242798025,3.323446961032187,1.0,5.5,7.202279127316267,0.92,0.3,0.15,3.5
1.6490881189985112,529.7879303317915,3.332615701812949,1.0,5.541666666666667,7.203623654809992,0.92,0.3,0.15,3.5
1.5604316646778777,532.7559752356583,3.025069479223629,1.0,5.583333333333333,7.502094394509783,0.92,0.3,0.15,3.5
1.585976375649766,530.8471886096904,3.187692197099058,1.0,5.625,7.262169051197401,0.92,0.3,0.15,3.5
1.558305354911112,531.3594079894413,3.3530852075689457,1.0,5.666666666666667,7.423336549162217,0.92,0.3,0.15,3.5
1.5661377425141605,528.082983824767,3.2197820832025115,1.0,5.708333333333333,7.087027718114591,0.92,0.3,0.15,3.5
1.574598990515601,529.9256672266357,3.24308714407712,1.0,5.75,7.070036297822866,0.92,0.3,0.15,3.5
1.5605855080147,531.0781045807696,3.3034551034477913,1.0,5.791666666666667,7.0817864006027,0.92,0.3,0.15,3.5
1.6937821560214827,532.7376442644226,3.2184887643536526,1.0,5.833333333333333,7.266526334675277,0.92,0.3,0.15,3.5
1.6146212846897314,532.6520817507186,3.242116031452166,1.0,5.875,6.7764019261350885,0.92,0.3,0.15,3.5
1.666142270683872,533.9661354671603,3.2263306955647018,1.0,5.916666666666667,6.880432095156542,0.92,0.3,0.15,3.5
1.6085307326501368,532.6362295065409,3.2403425087645603,1.0,5.958333333333333,7.366578105269355,0.92,0.3,0.15,3.5
1.6844921400526562,532.6280343491178,3.3076849411166744,1.0,6.0,7.137672889419615,0.92,0.3,0.15,3.5
1.4818734135783824,528.8397792538128,3.303839423979645,1.0,6.041666666666667,6.9518374552165385,0.92,0.3,0.15,3.5
1.4877407850143936,532.9136524470393,3.3476243806639525,1.0,6.083333333333333,6.954494834376051,0.92,0.3,0.15,3.5
1.6004158469297844,533.3068877340502,3.3569991839086155,1.0,6.125,6.801294239562287,0.92,0.3,0.15,3.5
1.599458234327182,532.0601083813569,3.2030640175675362,1.0,6.166666666666667,7.243196301443535,0.92,0.3,0.15,3.5
1.5061656932381178,529.9411941394821,3.245513018235558,1.0,6.208333333333333,6.97468132454496,0.92,0.3,0.15,3.5
1.566045256782123,531.352272809124,3.179693496338996,1.0,6.25,6.8003060246708555,0.92,0.3,0.15,3.5
1.5833729216829953,531.6686368780944,3.1806668945361602,1.0,6.291666666666667,7.1923763237444005,0.92,0.3,0.15,3.5
1.5245096407077359,531.6985720611772,3.054990893166255,1.0,6.333333333333333,6.481900771596749,0.92,0.3,0.15,3.5
1.5210702116359167,535.2292610499561,3.2998028527032623,1.0,6.375,6.960431786940279,0.92,0.3,0.15,3.5
1.5998499225741771,529.3286231097262,3.1079056595247314,1.0,6.416666666666667,6.837741524157365,0.92,0.3,0.15,3.5
1.6145829902572075,532.2583437086435,3.218513423477548,1.0,6.458333333333333,6.747374556554712,0.92,0.3,0.15,3.5
1.6065816329576084,531.1203383303889,3.14992892577993,1.0,6.5,7.084623700904659,0.92,0.3,0.15,3.5
1.6436494105064037,531.3876167526248,3.2287698656988204,1.0,6.541666666666667,7.023141362996282,0.92,0.3,0.15,3.5
1.5445772428551858,530.206988747755,3.1814681561215443,1.0,6.583333333333333,7.124497815897802,0.92,0.3,0.15,3.5
1.565200663654048,533.6602257987712,3.298227590889753,1.0,6.625,7.164879018594747,0.92,0.3,0.15,3.5
1.5654409815562491,534.1754688984862,3.183020663368866,1.0,6.666666666666667,7.056723562879751,0.92,0.3,0.15,3.5
1.674113339807067,529.2116791641193,3.1973414629097276,1.0,6.708333333333333,7.16150231663984,0.92,0.3,0.15,3.5
1.5634573757633876,532.8091776135336,3.203440733578102,1.0,6.75,6.976125155599895,0.92,0.3,0.15,3.5
1.6468548861867545,529.10731588829,3.09310550714054,1.0,6.791666666666667,7.304320315339236,0.92,0.3,0.15,3.5
1.6332528894123517,532.234122975605,3.3616627020284513,1.0,6.833333333333333,7.08418006093816,0.92,0.3,0.15,3.5
1.6894452160574458,529.9536959242838,3.192674395890215,1.0,6.875,6.572681406229884,0.92,0.3,0.15,3.5
1.6108468680882757,531.7962403048857,3.262156435675122,1.0,6.916666666666667,6.805109326062033,0.92,0.3,0.15,3.5
1.6126359602936093,532.4407093052362,3.1452357275584446,1.0,6.958333333333333,6.917657096751352,0.92,0.3,0.15,3.5
1.521543804802741,531.6925539242689,3.4401723407462015,1.0,7.0,7.2867235892371305,0.92,0.3,0.15,3.5
1.548204979595594,532.111555717016,3.315014175752133,1.0,7.041666666666667,6.817206349499987,0.92,0.3,0.15,3.5
1.5911531472876195,531.9256219942035,3.333938101062229,1.0,7.083333333333333,6.757856358589295,0.92,0.3,0.15,3.5
1.6111262372343476,533.2817858500754,3.098051011677321,1.0,7.125,6.625077127653122,0.92,0.3,0.15,3.5
1.57917451198889,531.113528892891,3.1783798242359014,1.0,7.166666666666667,6.636609299537638,0.92,0.3,0.15,3.5
1.645354355252765,532.6785750865912,3.2663855558428643,1.0,7.208333333333333,6.670045673724776,0.92,0.3,0.15,3.5
1.6828888051372308,531.4545193696678,3.4796263582655427,1.0,7.25,6.44940993050484,0.92,0.3,0.15,3.5
1.635539046853873,534.4016029803108,3.3819751028413756,1.0,7.291666666666667,6.783215380704935,0.92,0.3,0.15,3.5
1.6166263501966052,533.7098198541713,3.2688155322330745,1.0,7.333333333333333,6.956985254447707,0.92,0.3,0.15,3.5
1.576900409373505,531.7679459649984,3.282931784977615,1.0,7.375,6.484818161943663,0.92,0.3,0.15,3.5
1.6436662361075804,532.4750641999027,3.17857341706684,1.0,7.416666666666667,6.920800711245031,0.92,0.3,0.15,3.5
1.5562269913237066,531.7047768208856,3.247697188375228,1.0,7.458333333333333,7.134580807849432,0.92,0.3,0.15,3.5
1.5732082716481197,533.5786096511426,3.205029783197018,1.0,7.5,6.975955401552778,0.92,0.3,0.15,3.5
1.766383911833563,532.8902446308801,3.259237144452416,1.0,7.541666666666667,6.811202246438011,0.92,0.3,0.15,3.5
1.4838111749452383,531.7526169316194,3.081337187349274,1.0,7.583333333333333,7.125501528748909,0.92,0.3,0.15,3.5
1.538497560876262,534.080673185315,3.244258688550571,1.0,7.625,6.891066062569637,0.92,0.3,0.15,3.5
1.6081403883261387,532.1413738278549,3.4585930268706506,1.0,7.666666666666667,6.772973646277018,0.92,0.3,0.15,3.5
1.6349302188747918,533.8464182393985,3.2816092319099472,1.0,7.708333333333333,6.811086723190362,0.92,0.3,0.15,3.5
1.6371442126941047,532.1312392456758,3.032973831232026,1.0,7.75,7.018844576986405,0.92,0.3,0.15,3.5
1.5752417552412752,534.1190318833798,3.389946991751701,1.0,7.791666666666667,6.677035358227055,0.92,0.3,0.15,3.5
1.6933399094302712,534.035701451223,3.230987391108729,1.0,7.833333333333333,6.480106514663832,0.92,0.3,0.15,3.5
1.5887746005064856,533.804735065348,3.4190232143497226,1.0,7.875,7.4322646211133625,0.92,0.3,0.15,3.5
1.5920987477267299,530.6717260877349,3.369452042495706,1.0,7.916666666666667,6.892819935505561,0.92,0.3,0.15,3.5
1.5567291539212549,531.908846917517,3.110058550107187,1.0,7.958333333333333,6.588941326541767,0.92,0.3,0.15,3.5
1.63878407430001,532.7462469296205,3.350017387559734,1.0,8.0,6.77392709142782,0.92,0.3,0.15,3.5
1.5647041022853874,533.0289289597928,3.3416968444563544,1.0,8.041666666666666,6.984563604775883,0.92,0.3,0.15,3.5
1.6482082201173962,532.498928822162,3.404013315946483,1.0,8.083333333333334,6.963423406400716,0.92,0.3,0.15,3.5
1.6016125085170234,535.9452995914438,3.4112654693048055,1.0,8.125,6.660809754063532,0.92,0.3,0.15,3.5
1.629109141902249,533.1952982805095,3.2552579148949032,1.0,8.166666666666666,6.377025386012243,0.92,0.3,0.15,3.5
1.7111777960067787,531.0915119858678,3.503356148901453,1.0,8.208333333333334,7.1121302558728114,0.92,0.3,0.15,3.5
1.6498887030126606,532.2406449332123,3.197323362555592,1.0,8.25,6.932876297978723,0.92,0.3,0.15,3.5
1.5852002903003812,532.0614634435494,3.4847936472324403,1.0,8.291666666666666,6.485766553758345,0.92,0.3,0.15,3.5
1.5581175562599094,531.4696943252268,3.358202927297338,1.0,8.333333333333334,6.78396224845058,0.92,0.3,0.15,3.5
1.520334744613281,533.2295617121297,3.2572644412041307,1.0,8.375,6.972491495851145,0.92,0.3,0.15,3.5
1.6581392131819657,533.9751924420948,3.1844065234616945,1.0,8.416666666666666,7.0016617693633885,0.92,0.3,0.15,3.5
1.5817746503951213,535.7270723082999,3.385399525923609,1.0,8.458333333333334,6.705362206108289,0.92,0.3,0.15,3.5
1.6432889048541364,532.2385690413563,3.2462121332390725,1.0,8.5,6.6172672925484015,0.92,0.3,0.15,3.5
1.6205204183819126,536.8222606239566,3.2530904101451714,1.0,8.541666666666666,6.996599851497343,0.92,0.3,0.15,3.5
1.5607857912193672,533.6045193467522,3.377944713153716,1.0,8.583333333333334,6.628730729716973,0.92,0.3,0.15,3.5
1.564775935534628,531.7453236506905,3.230494701294449,1.0,8.625,6.605802353166151,0.92,0.3,0.15,3.5
1.6268836614752014,534.6313107828221,3.291323995612655,1.0,8.666666666666666,6.564372733100493,0.92,0.3,0.15,3.5
1.5886249185173253,531.3703077395,3.2695773956071266,1.0,8.708333333333334,6.402079640512386,0.92,0.3,0.15,3.5
1.5584382616822026,530.8038252761293,3.3193844164845614,1.0,8.75,6.323204999785723,0.92,0.3,0.15,3.5
1.6107572395051328,533.3974778805242,3.524286021282934,1.0,8.791666666666666,6.231352216693868,0.92,0.3,0.15,3.5
1.6067981481886409,533.1066191226532,3.332434010412897,1.0,8.833333333333334,6.557162426665041,0.92,0.3,0.15,3.5
1.6375578389906726,532.1381777275817,3.4040676519709967,1.0,8.875,6.602265015079368,0.92,0.3,0.15,3.5
1.5883524922137842,532.343697254517,3.3035087350595056,1.0,8.916666666666666,6.975527208230001,0.92,0.3,0.15,3.5
1.6486476856458387,535.4303399986006,3.4755831798079746,1.0,8.958333333333334,6.8031117176769325,0.92,0.3,0.15,3.5
1.673273315168729,535.2230555397376,3.342612415078956,1.0,9.0,6.383878206676915,0.92,0.3,0.15,3.5
1.6133625726454777,536.5944871415486,3.2208104126047283,1.0,9.041666666666666,6.42528903090038,0.92,0.3,0.15,3.5
1.5433852441824407,532.226872418343,3.231867849873882,1.0,9.083333333333334,6.591980420232913,0.92,0.3,0.15,3.5
1.519117940639795,534.6486339387615,3.246318799793487,1.0,9.125,6.594809956879038,0.92,0.3,0.15,3.5
1.649021981299203,532.5206350274277,3.2579161663112144,1.0,9.166666666666666,6.451470963009502,0.92,0.3,0.15,3.5
1.5801195077429506,534.4935198270339,3.389103393049543,1.0,9.208333333333334,6.645243174673771,0.92,0.3,0.15,3.5
1.6422221803601422,533.5018693830505,3.2478199465193405,1.0,9.25,6.814383793750632,0.92,0.3,0.15,3.5
1.5489141151709525,534.2533829647092,3.190899558228527,1.0,9.291666666666666,6.122092029242018,0.92,0.3,0.15,3.5
1.6517284279510949,535.6439594731629,3.32774668534476,1.0,9.333333333333334,6.69264602681844,0.92,0.3,0.15,3.5
1.5453623963700631,531.3410257397994,3.303326628518552,1.0,9.375,6.1637524479497365,0.92,0.3,0.15,3.5
1.5425514965194846,535.0800335523613,3.367081641087054,1.0,9.416666666666666,6.4443954476871275,0.92,0.3,0.15,3.5
1.6303636777746278,533.7572900234367,3.329480873823678,1.0,9.458333333333334,6.566357078152649,0.92,0.3,0.15,3.5
1.5739822623714887,533.184414216221,3.424127712728004,1.0,9.5,6.888215953894017,0.92,0.3,0.15,3.5
