Pressure,Temperature,Catalyst,CrudeDensity
24.774297787757526,530.6484614073393,9.123734751019008,29.161675830855906
24.005253114810724,528.159735132045,9.06433844168694,30.343731250668036
25.311790751600622,531.3385372083184,7.702284148813239,29.687401663905955
25.19889650803915,530.9338568142315,7.724859121796533,30.547372099654396
22.595174730078856,530.0938062338319,7.72572191848922,29.818648643139717
22.277674255777892,529.2930781036633,7.696393760763771,30.04516988217883
25.443899860519142,526.6174709833806,7.560946590319164,30.28837005848407
25.203143252079936,528.3006058760819,7.507767668124173,30.656810511234386
24.361273002450172,528.1583016636152,7.7991512866417265,29.744630811262613
22.514284622301542,526.9495752791646,7.7051761570481565,29.72145998110056
25.707086894147487,527.9509253700245,7.8192722779036865,30.285366084575553
26.907849318135916,528.8103237698895,7.685314470071951,29.236180623045236
25.416973660328384,531.5130548213145,7.7231534033336775,29.17091327514387
23.728789164152403,527.8383991746437,7.81622125044909,30.21316688055595
25.066828248356728,527.763354244607,7.8788021837616515,30.364290862361077
22.950828878599474,526.86915620878,7.691650434556582,30.19659232110095
26.58694107075819,522.9614051244836,7.623260285555443,29.98084665015428
25.12276650179431,526.5382290814098,7.8445691741083605,29.760458321270953
22.34776463237015,526.5157252428138,7.694559773181932,30.82346156477229
24.548988459334478,531.1377284269588,7.67474444731033,30.888526025534336
25.694952265351347,525.654729059687,7.683289024365386,30.083489601337195
24.500428568536716,526.4832188776998,7.651404966808863,29.68781652087096
24.58615641783974,525.6640619382699,7.800642901529016,29.525127708211553
23.163396689429092,523.2623827799295,7.589445422766366,30.24527482891204
25.849811480622485,527.7647160303019,7.733473475545429,29.415438400068773
24.027296199971293,526.8755140620607,7.748239240454886,29.42701392223441
21.76533193449245,526.8596849875524,6.573892175884623,29.787557008675183
24.44311394399441,523.3783455975023,6.792459952713665,30.2832749130824
26.47172457335553,527.93584685635,6.7235801322292925,30.764047718054766
24.41960583010008,522.27342517257,6.588293810329152,30.15508252671734
27.60697747768528,526.2115158044503,6.623132068085893,30.27799377487904
25.643451922822777,529.3932471542687,6.723175760372875,30.521007242450505
25.50813724342055,523.0196929346149,6.641749416402981,30.474388899101307
24.807402601123588,523.8705113015995,6.773904521468171,29.75371148568235
24.897570688353564,525.2186589034355,6.690367677483147,30.46527288318956
24.604864547320744,524.0425399069188,6.659035035281235,30.545580449636827
24.54659591187621,521.9921430987913,6.65817437046528,30.18504258056143
25.796300743100723,525.2883571745007,6.948636372072914,30.097920422850315
23.59625315531415,523.0980872188959,6.531900404575734,30.32940438130776
23.38615925691361,526.2549456626668,6.524303102661386,30.27718499177139
23.315207423686935,523.5674628727777,6.609602401526592,29.098180145128893
28.068481821515732,528.6180779669111,6.774215540700957,30.244104393100578
25.79551435250587,524.0767919851221,6.387358038099795,30.619234053961303
25.45673830252022,525.1372825162078,6.4433577541557066,30.524019518681726
23.413727994559853,527.5593723859427,6.5937739093267345,30.218257038206957
25.935013451012242,523.634157159086,6.8457626783555945,30.103708187687012
24.825142980320006,526.726741403184,6.63629077577573,29.83124426247754
25.321253411697626,529.0741859141971,6.517504811175321,29.9724275526603
23.535069526204666,523.4448942719647,6.715951551605434,30.393358173685154
25.240403286126366,527.2406920614122,6.799939684602954,30.221962669602686
24.364249692690276,527.6140624648026,7.175478227349978,30.481552587373017
23.851583264454717,528.8918140077952,7.2847877673465,29.77003460626185
26.101159503710875,525.0988117114517,7.2550229499323216,30.571484518497552
22.693438287204998,525.1866780325515,7.296573748704524,29.72045915003367
25.847164396471225,529.1363311713196,7.19345147803493,30.131073053084698
26.026729200329495,528.9608843402162,7.3022103115922405,29.748733203791534
23.68053448667314,529.1515959666402,7.323194016623516,29.98046021485937
23.7695073083013,529.6360355829593,7.310777149824435,31.04658214367903
24.665461478100397,527.8840452620931,7.077113147331509,30.284360084161577
25.42305431569333,530.0175655779577,7.0959608461528445,30.142276067678516
24.77071751227866,530.4557446984627,7.1704239542008255,30.735663121869145
25.65034369028782,528.7645761835674,7.266095952287743,28.747328216319367
27.644469478806098,534.2551946885042,7.295267171758446,29.95027755670981
24.23842484627543,531.8079059089322,7.133938523431438,29.779828694651297
22.42723004394487,528.8199869389563,7.271770941540993,29.60090969934297
26.23888537454598,532.8633381804109,7.333920122679382,29.26535763629697
27.524971863891295,529.9533041639363,7.306147298808501,29.920138619788453
25.589152544576688,533.8335824351784,7.193364055207895,30.37643521761385
23.368376986969498,534.9371629664794,7.202505132128161,29.95624253334668
24.8141614551472,531.3424769807544,7.1095903984603055,30.4291360432907
23.322214773682553,535.2772686771497,7.413379607656071,30.06542979012308
25.96428324094442,534.5450479274729,7.286750164230289,30.612767171310388
22.97306439595235,535.7343575710606,7.0781238315033645,29.778283722724872
24.5498068197577,538.2558401066275,7.36201182458627,29.093346395883476
23.49349326055914,534.344242941651,6.7291910564451625,35.773879838302385
25.190237027702445,533.7005414078241,6.7827656580941245,36.315177030761376
24.45048748429336,533.8016900398356,6.607475648188293,36.12398104894348
25.265143154875396,534.320995563119,6.621433642588088,36.26880507178824
25.03352583244955,536.168984615386,6.582071495483213,37.13340261618035
23.520011458413833,537.3742229918753,6.875054355071096,35.813506977251656
25.940315595293534,537.6116777566098,6.6132371413911235,37.31812343665626
24.926851522235328,539.0761761550915,6.567815020102149,36.16116583479103
23.51720648820115,537.8079575829133,6.598640895660316,35.94205055460212
28.36138983430869,541.045295686022,6.63082027767453,36.49487039216939
25.714645250075687,537.9608215202669,6.818931573478799,37.313564386916255
24.77010916990104,544.2775255038482,6.691020115885142,36.20790901362266
27.122806790052735,540.4302353409013,6.786691270809025,36.26357023855692
27.76272341407991,537.8004850871355,6.69186660162095,36.29697963357839
24.781975866529173,537.702633516106,6.645312630570469,37.13907113654018
25.521096229652144,541.1322418292217,6.55908494735896,36.340969142209914
23.51799577299559,540.0360608822443,6.822739048378844,36.78716713855932
24.779210873847983,542.2190486580844,6.762432362311383,36.62434969235429
24.701406169360194,542.0375273069145,6.771531018843443,36.50905700784884
25.27724055043248,541.2369244083145,6.75585263036058,36.314723320589025
25.499140717955516,539.9716451682738,6.592324750603648,37.54854641766976
25.83974267324209,538.9089154817515,6.689836927995624,37.96008549966234
25.356463984449938,541.3093039718184,6.772022517679576,36.12232471472889
23.183886060056253,544.1688351200555,6.757769886551789,36.02834712228941
23.592299341388372,543.1275554190488,8.568879759725235,36.5844448951627
24.18038857080449,540.4405089818185,8.75071929154068,35.42755110382399
24.576639112115156,543.4999315764659,8.606518345776436,36.588205159237866
26.57616143570817,544.1344439678987,8.685419809506863,37.56764867076315
23.25559151972063,541.7946976209543,8.573235112490638,36.26460459444797
24.46387742774395,544.0565534834128,8.516054505818158,37.1042886423058
26.429514247321073,544.0400392451853,8.650138907922816,37.29872793151044
24.550183788255083,541.799784708069,8.62657245543371,36.13326223871358
25.690623474764237,544.9507629510875,8.58786703197469,36.65319827491698
24.790686935608143,545.4933716998361,8.46860731833168,36.74109396416086
25.385174885987084,546.6614809745957,8.654316727772704,36.92849777766758
24.65729118428569,546.7133479322815,8.473874462223472,36.96494695330647
26.00059820909253,541.9474063846567,8.6309562521451,37.12530546069989
22.682415388890348,542.9105973318738,8.443522039977719,36.17299352277597
24.455031987417183,545.8862050629747,8.468515927269728,36.65106694808235
25.444859015041462,545.9398811420929,8.582429650985075,37.305262387740534
25.800542872009288,545.9847887660513,8.611117168495015,37.35930343275786
27.239428934130743,552.6886910021767,8.574889367333789,36.67660072685559
24.413462999701636,546.1396544449706,8.500504585656948,36.29824451497576
27.21922264279131,547.2697405064486,8.664541641691011,37.08167193962245
24.011464260010495,546.8934379316738,8.567103084900722,36.832165024861766
26.992969617316966,546.2611497915435,8.572558130243376,36.82137372430352
26.22620069004756,544.2869070468242,8.537469210407581,36.951941762070646
23.629812130551667,546.3806645198222,8.48094932234801,36.088698841932924
25.460558855877732,543.248634616816,7.042665167405998,36.98762113903175
24.923146246701712,544.238580442781,6.865725967251959,36.641318951496025
25.9383768905125,543.6459109910257,7.099738722106843,37.13480447983716
24.665092617350037,544.6714275915708,6.847499285295822,36.57428965227453
24.539130661507404,549.0148100574859,6.962290720946819,36.85576355457202
27.053641874144276,540.5157185280547,6.9369522831332695,36.792727369379406
24.85191865831649,545.4746558198707,6.918735494390072,36.29108295573797
26.239633486287648,540.7159268231521,6.998189799784724,36.11318804574485
24.6619727724337,542.8242782426601,7.008976074049242,36.96739064100012
27.499994888841286,545.7606278477803,6.983593940387235,36.13562225240386
23.98249805599676,543.5139306026974,6.823609008294994,36.396020632659585
24.078784703129223,541.0208587231836,6.8128670399084905,36.38090532982386
27.286775771673856,541.5253431824167,6.806850682420117,36.74761408448136
24.33258041365712,544.0836796576256,6.905588935607129,36.90192938769297
27.40161145924659,541.0215377211144,7.141531821379203,35.78575798461467
26.33776086939222,542.6625652349828,6.92508012103593,36.201483597029004
24.76802544015875,542.0581105165103,7.140089113386476,36.177951230786384
22.280059791974264,540.3913920887794,6.926657081362697,36.450039704124976
24.971022543592248,545.7007930183381,6.9459963312521715,35.56793816650287
25.152445080300136,542.3901329484374,6.989574699124055,37.130955522117894
26.75082659995656,536.7728821158003,6.900895567738679,36.59425423522566
27.382670764360167,540.8888467882223,6.952726387747531,36.49691009628026
23.97251923128438,538.8774620173034,6.759712443367392,36.941542224505575
26.201772645982274,541.5837624341243,6.841086427856284,36.82282228515143
26.148103234020024,537.9649273129252,8.125932058538352,36.817425408623954
26.61011905361567,538.9852387612713,8.366637488974614,36.55623841254226
25.748034868203316,539.8835653142121,8.157779143184456,36.616410537880206
22.086253463557345,540.2585911007112,8.435280710310522,36.98621003441618
24.76686635120836,535.77507078259,8.329715754283615,36.83007975409188
23.266438637624628,537.1508258486901,8.390054503610697,37.428193478584454
24.69609134062289,536.5101793189821,8.229447940565558,36.6341244640752
26.47000635420084,535.7902305103112,8.181766332022947,36.88940360771579
25.45772625381246,540.2616991810531,8.259341147771892,36.5025613335013
26.722136299596148,537.1722478747017,8.40053189921785,36.725910638170404
25.512630881070308,533.4701150101399,8.505618672139208,36.75195755938539
23.052511090496647,537.4558253160043,8.344950008338339,36.342106568619926
21.2187294901409,539.4917695992535,8.162546804632898,36.24083824088257
25.223213142519384,536.9393992333717,8.196923672880937,36.884636123714
24.67911030047325,531.462914933545,8.145280962573134,36.79125977244706
23.534581390927176,533.1610661985042,8.28119652760854,37.29784397204708
22.449059125522933,536.2924471618576,8.26638983407031,36.56632675216017
23.897885179790936,531.9741035219557,8.280452438578228,36.066834351606595
24.708262772702835,533.9101395968559,8.186771409697096,36.56981835032111
25.998816735559586,534.2075783422697,8.17675309395837,36.9488080879175
25.28294662235197,530.4435166767626,8.303525045274911,35.50329689762526
27.412100870759094,531.8211543315875,8.342554592045209,36.56096907513019
23.44659391593191,525.1047547450976,8.175629497877486,36.897246990208956
26.32158833808615,529.1903464777547,8.34148500657888,36.68144024611651
25.070948114693092,530.3910501367986,8.45538214589271,36.38488617231252
26.04200368617788,528.0633942095741,8.127627913089444,35.96271077766898
24.345227705101685,533.4927359375125,8.518273381014545,36.55809671970137
26.607520560835884,527.0432225235257,8.430925622684278,35.95190545514794
25.442837137517863,528.7060987841113,8.456318095421341,36.900602424369815
23.980832522623377,529.5378833882651,8.258617021092865,36.59468093584736
24.981963956630217,531.8571262770746,8.43942009628167,37.311545069047234
24.64066621159435,525.8094157632719,8.450912815735192,35.587393196842584
25.73376752595669,530.7228190876838,8.295550533594394,36.394071309840626
23.230334875938237,528.1414963930863,8.438692644135095,36.93074315545182
24.955972446826458,525.892122063726,8.346889229005619,37.135386703728045
25.592960878973997,528.5233957385104,8.298954411801702,36.95099181472654
25.04953496078955,527.7516540274247,8.341060442187445,36.08751666812041
27.020411866583494,525.9180849181722,8.377532489423935,36.32345443949158
26.161034161106578,527.034072035942,8.330444888949124,35.44617558029654
24.98877880488888,525.9110667349735,8.281526577695438,36.58676895575107
25.32503364624651,526.7075275741892,8.40000059760936,37.145696216807686
25.443498327223,527.6154060021106,8.416683040770678,36.567568497941664
25.604949406250235,529.2859463009729,8.37530730299646,36.85239957316096
22.261513006503087,523.4734125079149,8.198949738198984,36.83907887942871
24.54771055634598,530.0628332882333,8.302246046726514,36.405627355699146
22.77334139770986,521.7531180259192,8.276296185192503,35.34812959229022
26.91742142118923,525.2272486161398,8.533815027302618,37.23450536325462
24.90872571999561,526.594152454466,8.37249459856835,36.7800556775341
24.709988575480565,525.8795326966471,8.269306532731118,35.93868941806966
26.345195998049853,523.9856516081813,8.241457525555594,36.74949451399801
25.633487196174812,524.7418989420062,8.284843760230242,36.664086478803306
23.30704822843119,524.112926909132,8.372482693056325,37.21959973434634
24.893641956208945,523.8747595238709,8.114338964824654,36.800095102558345
24.49724954016042,526.7210916329984,8.320345883141712,36.8018858429793
22.383200667090918,525.7181989198808,8.246869795066088,36.663719990117585
23.964585650144194,523.6145360265673,8.340396362876064,36.17919444683423
24.724689516975303,526.8096543017208,8.377239497343181,36.900428159413615
24.827573602762236,525.6490509402436,8.227777335920653,36.5513464199598
22.77665286448404,526.6980381112235,8.160409150932544,36.087662384653434
26.727498374571212,526.3832454841718,8.266889256929144,36.23453605163182
24.84684541166284,523.5314117653285,8.42603616877911,35.995977057646826
25.056329614990844,524.1481027461018,8.38089507605922,37.09389652917243
25.600962457509755,526.855654131622,8.259567068781262,37.55344860847837
23.817885619144494,526.6878197694693,8.2338454385121,37.14163641138368
25.684533959699046,525.5445510999884,8.24139440296056,36.75217069789415
24.449388030972724,525.953380893822,8.16756679722291,36.53132875213057
23.65512168902921,528.4193403849422,8.375806753993684,36.41858803159577
25.860171240033097,524.8388627808597,8.394070986060463,36.07090758183543
27.237510788202712,527.2866859736176,8.258615593275936,37.53744997526585
26.08724406022875,525.9708450575691,8.247261210960106,36.04704390760811
26.384466347710646,526.1346063686359,8.227501971317857,36.13932055516493
24.21905409015655,528.97398922225,8.25229280949995,36.46630482430393
22.603570406247314,528.6451760418978,7.81523709371536,36.50759567618284
27.23520628314976,528.8504083584858,7.873234058616022,36.865075227243146
28.08177233410714,530.0742116990358,7.967394085207611,36.22734124633363
27.314210160654522,527.7556123083252,7.957090332252402,35.569759008632005
24.496321091530376,529.3379983484103,7.804885375448347,36.44834364438437
23.268048491906733,527.623821508665,7.903935421284249,36.48202695816543
23.40147595327065,529.1723491736767,7.95336955883831,36.44141822788747
22.474401148578927,528.5524015569956,7.794775619069207,36.43476795873477
24.83893207238493,529.30395892743,7.902896147159798,36.388743556994314
27.408516937123682,530.6057549230952,8.010119035322345,35.90186645271993
24.787506052191635,528.0922429312694,7.864265443397754,37.295155604293406
25.453484350522412,534.2340360236017,7.686964222256494,37.26685857449884
27.063395446456312,528.3646916278258,7.637031412239664,37.26176831537021
24.3938570322514,528.2822462404496,7.919835723507694,35.971278003701066
28.053297185079394,533.3667099085604,7.899406107535088,36.765959825119424
27.98814161124618,532.9791730265999,7.907527931429751,36.3526327130788
24.803332991979275,532.9944610480665,7.9376831972876785,36.32545255117789
24.13369860397118,533.3578130463774,7.740809116593724,36.09973348453759
26.04585706958547,532.4355621770729,7.808073254534534,37.846836672372355
24.478712586221715,531.0280143871305,7.9310607940151625,36.4396858795463
23.265167174398997,533.3396290813291,7.962340824278892,36.1030586111902
26.92185798028447,532.20171430464,7.863065926992321,36.633144194676206
26.82467108091562,535.8763038782276,7.745526701329497,36.94562348309554
25.233267405645343,534.0034704513212,7.922750828978389,36.493388099371025
23.105702869407732,533.0190888623762,8.424624283892616,26.513435723606015
23.15571062317392,534.4002686129019,8.313686004577535,26.892245082004827
25.16084393262873,536.2418003649406,8.22114745796169,25.914008802018667
24.250193448242452,534.6608068355298,8.47663603709499,26.48020252575388
24.488360601787587,534.5150369690383,8.357765626129767,26.071796779037022
26.532944732590003,537.0164608719338,8.43818066368975,26.004138245150724
26.099768976133838,537.3865009294291,8.434466826994045,27.267293585100763
27.06721402074642,536.2475241636405,8.304818015996783,26.34661220889856
23.514065164934113,536.6810304296363,8.461297269850272,25.860345306549878
24.48521264696993,538.445254028977,8.333532103033178,26.33554022817812
26.13847254319017,535.438885036402,8.269972648985455,25.786564647123477
25.67211751151934,535.8693858226727,8.257163019754708,26.282587531636622
27.298570573881435,537.5915587582988,8.419187180156962,26.052064979379367
25.630805058856104,538.9400821258921,8.578921099231259,26.646778935481038
27.772163656158327,540.3212452073777,8.423613042854674,27.35984525835938
25.81002670258471,542.9760580472084,8.59782671238869,26.303844058723474
26.59325117138299,542.0595888551946,8.564393049009054,26.070849915671204
24.514727579823315,540.3358812978137,8.471139456971065,26.436809087639677
25.021430817825983,540.9213460837996,8.576959997276846,27.13695570866405
26.366416605759213,539.2496488917996,8.565648065981089,26.649472422418036
27.419467255889582,541.5043085717892,8.537380465702254,26.320782666776243
26.09385542396613,541.2415441180514,8.231077865335044,25.35810976150636
24.87524234209807,542.7323382876559,8.395836482465135,26.36514391599395
27.066002544292513,540.6906193580255,8.350141195521458,26.779581163332633
21.712032015580178,543.6317354642727,6.666031363133349,26.870067954074578
22.86664824773969,545.8959175875002,6.518193269645138,27.046727780134805
26.022451335502584,542.839422644905,6.724149315462967,26.054060036869274
25.021162534379688,544.0756602970768,6.559074551711017,26.189783102966466
25.908270476686248,544.8563099491778,6.546123105467019,26.33120281316415
25.096611283647913,542.86557381944,6.511053551801873,26.74612046088673
25.85641854190581,544.296133097759,6.530456838341302,26.259740536529446
23.778395768510215,544.0407565467381,6.575792790435078,26.653722762225474
25.855729129119535,544.3660045860832,6.542310475182846,26.199122552554154
26.491621792311378,542.7669547410027,6.502431321534525,26.03838623509745
26.830825905896848,544.4913598466682,6.508355722031256,26.94617112758557
28.02033144197305,545.554564559706,6.7310202958173955,26.54748732618083
25.36614766525358,547.5637852579428,6.748669488841097,26.76462842862663
25.410866630270768,546.6695281436749,6.50183856952109,26.288160241873367
22.715241303739226,549.1332737383622,6.633815348105405,26.793370376595256
24.202882898292362,543.3544642846896,6.466137430546067,25.859971844449856
24.71037688899008,546.6822929198304,6.516235383940216,25.939591342638625
26.57547932841453,545.339002077477,6.440166917130109,26.86235962505283
24.083498313865555,549.3727163058747,6.650901699730352,26.356186864379257
26.19451002962325,543.3834032684842,6.59737062078644,26.268032162403166
24.99756742455493,543.3135329959862,6.616463048135336,25.931539797624403
24.734247827327856,543.7732654430221,6.637744058395623,26.793542181357864
25.373340953699884,540.689459664608,6.461957284817478,27.32400649071466
24.413265441620737,543.8371161901157,6.516476528276278,26.69511716414761
24.356444127861003,543.3079784212017,5.503176060857691,26.166740482735516
22.442821141314827,545.0509780086807,5.424096112631776,27.084703710281556
24.628068689008167,545.3440840689017,5.4655953379768105,26.5710036001022
24.28004778077691,548.3098551496112,5.378680599026745,26.17481251167464
24.22602851597638,546.3420055545439,5.591625903709883,27.029148012380823
25.62530959388506,543.1578599074032,5.552505898086628,26.30110196227394
25.987947929185765,542.372392304793,5.582360619217725,25.669965445831973
25.34829175696349,544.9978576857088,5.524564871984726,26.232498433180634
26.493122785674213,541.2058098164246,5.349265236039818,26.657348086201118
25.86334288874555,547.3291432161,5.410700120569508,26.032477812086988
24.557415715291537,545.8329984422962,5.388479576186087,25.45514222645113
24.30571557142843,542.3318697463103,5.432925335553546,27.12621969933057
25.46923335515027,539.6285488483172,5.5644291941349,27.888259423835635
25.86065066485285,545.5359531980137,5.311376741278077,26.153571729358706
27.096766460547247,542.3616282613059,5.4002888819253245,26.076394190103635
26.786759567410144,544.8182794607956,5.419204223609598,25.717761010015124
24.187790490239248,538.8955149036921,5.327251158209821,25.980711184522395
24.84699057980911,540.6174873880607,5.479128650050177,25.627389525638407
26.006526707376654,541.549108915665,5.424454892636096,25.73881997442568
26.601996667088457,541.3458698903703,5.569834507124346,26.392429943383927
26.40845420305719,540.0563669417344,5.43114048453399,25.60179144459026
24.90418325075298,541.8984999185184,5.504547040398096,25.657093589167836
23.118966021357224,538.2059968728609,5.470151361405569,26.494817144563715
23.501595435631614,539.7374854109718,5.210501570769299,26.08257255336957
25.40895027147912,539.9368550667876,8.226302258203056,26.569643610894264
25.51333836913652,540.3926271891884,8.408170864385827,26.22030409408597
23.351980939848424,540.4483939027645,8.403612999151395,26.298527688135277
25.066854416333907,536.4316945551295,8.362949832039964,26.78136004741784
25.946836535457674,535.2634438062287,8.502830148283842,26.11696168496834
23.273160013739282,540.5330839919172,8.420814291560898,26.746157408036275
26.65749580270662,538.2842737876362,8.526846368822222,26.181383032331805
24.433703277160262,535.7609435085418,8.123850102782892,25.980935958017692
26.886419668864978,539.9953500109511,8.543231619908502,25.85429749737627
24.19982133133615,536.7568910952763,8.30910152085982,25.56296990749139
23.460061775673733,538.5145095425622,8.372303180765382,25.771095631136173
24.31279451523742,535.9197173112126,8.488494007888592,25.50456096294899
24.85727781538402,539.5338496809635,8.15834032784484,25.894052082281462
24.417280139842777,538.5501353091997,8.344483443341383,26.801809819834574
24.67599786764033,534.1685702303821,8.470698352994448,26.3871497836343
25.500947724514287,536.2371493181614,8.308111838674034,26.197368970703508
24.743230945305402,535.2132504206709,8.461190891573741,26.045662018163764
24.90083140907199,536.2897518220834,8.437454989460438,26.350680738618255
22.436160401196105,531.2546458299781,8.386733504972911,26.406411194407347
25.58754702401571,534.1911255503948,8.429706778462135,25.8337790328377
24.866195053462498,534.5734357809516,8.49928014786407,26.62308605028308
27.415439470724305,528.5802105498271,8.430066914470945,26.22849035415511
23.590652249119064,529.3763130692873,8.462729703743214,26.539714003325834
22.28755700725073,527.3140378678355,8.281687444121058,26.375300102320125
25.927102740895062,530.5083796357065,7.050873043191098,25.682104728829497
25.5197905274695,532.1424682629953,7.041610161276925,27.041731659767105
23.48735046920328,533.3782604300104,7.105062991766506,26.385579241507457
22.705376567493865,530.1943350419626,6.876874099079958,26.20745816622805
