Pressure,Temperature,Riser Steam Rate,Catalyst Type,Catalyst Age,Catalyst-to-oil Ratio,CrudeDensity,Sulfur Content,Nitrogen Content,Conradson Carbon Residue Content
1.699698400129426,524.6707599226975,3.26441687887872,1.0,5.791666666666667,8.034409133236796,0.92,0.3,0.15,3.5
1.6325977084670218,529.0194106304854,3.324096579388009,1.0,5.833333333333333,7.524900558573611,0.92,0.3,0.15,3.5
1.7402277540593363,528.9825503112704,3.0709968459543537,1.0,5.875,7.818762793628516,0.92,0.3,0.15,3.5
1.6840502485799536,527.4695823408462,3.1872223816676453,1.0,5.916666666666667,7.2123031079115725,0.92,0.3,0.15,3.5
1.6315870625714108,529.0253148427961,3.226168331303575,1.0,5.958333333333333,7.57406789296785,0.92,0.3,0.15,3.5
1.6327116440737421,526.6780661521906,3.316654053465176,1.0,6.0,7.647987323310995,0.92,0.3,0.15,3.5
1.6167739293510932,526.761470168335,3.2921769849668845,1.0,6.041666666666667,7.372886692882732,0.92,0.3,0.15,3.5
1.7294281340929687,527.2966173413313,3.0638637211728095,1.0,6.083333333333333,7.397534810114597,0.92,0.3,0.15,3.5
1.640662853846497,527.8498697258467,3.2319942709903926,1.0,6.125,7.761394918083192,0.92,0.3,0.15,3.5
1.6799930150733196,526.7259516781032,3.20217563421615,1.0,6.166666666666667,7.486964527173931,0.92,0.3,0.15,3.5
1.5642350013572914,529.2978190213908,3.263012887160025,1.0,6.208333333333333,7.900569962419474,0.92,0.3,0.15,3.5
1.6494922580512674,528.5601513875204,3.344167670737627,1.0,6.25,7.454955607685552,0.92,0.3,0.15,3.5
1.6905261514607965,524.4271174994905,3.140887695878617,1.0,6.291666666666667,7.792603530844647,0.92,0.3,0.15,3.5
1.6480426912568753,525.5661304834424,3.301882983214148,1.0,6.333333333333333,7.359991189154713,0.92,0.3,0.15,3.5
1.645096201843337,528.4130833797029,3.269797426769294,1.0,6.375,7.530017515050929,0.92,0.3,0.15,3.5
1.6283972726414995,527.7133620094232,3.4888028790301906,1.0,6.416666666666667,7.7020917816412275,0.92,0.3,0.15,3.5
1.6126319795074984,527.4746911134843,3.320305887648098,1.0,6.458333333333333,7.343256940772512,0.92,0.3,0.15,3.5
1.6682136898026667,529.1508056791124,3.185606877218824,1.0,6.5,7.463316403486793,0.92,0.3,0.15,3.5
1.5823591744875354,526.7703443504073,3.3805179414686055,1.0,6.541666666666667,7.602381077192552,0.92,0.3,0.15,3.5
1.5990313661102546,526.3837629067959,3.2604837484596914,1.0,6.583333333333333,7.70563901457776,0.92,0.3,0.15,3.5
1.5037444247727179,527.3079915087949,3.194323791798156,1.0,6.625,7.491835165583964,0.92,0.3,0.15,3.5
1.5018065906129714,525.7358141041155,3.326608960341712,1.0,6.666666666666667,6.994983682086833,0.92,0.3,0.15,3.5
1.5615829641519046,524.6087556803191,3.149836994586986,1.0,6.708333333333333,7.598822239882905,0.92,0.3,0.15,3.5
1.6593410831524575,526.1460236148922,3.0654417341809386,1.0,6.75,7.614270700384562,0.92,0.3,0.15,3.5
1.4924834155452327,528.3608718640781,3.2058051265082996,1.0,6.791666666666667,7.35929827383783,0.92,0.3,0.15,3.5
1.5503810495193167,525.8239212606984,3.1924170692720573,1.0,6.833333333333333,7.611261862892653,0.92,0.3,0.15,3.5
1.692832790943188,525.5020463483436,3.234408977163723,1.0,6.875,7.762190538093834,0.92,0.3,0.15,3.5
1.601604238082893,524.346900625326,3.2253796387412694,1.0,6.916666666666667,7.472634647670617,0.92,0.3,0.15,3.5
1.5332471764133146,526.7643005676304,3.1849191120352773,1.0,6.958333333333333,7.736394919458157,0.92,0.3,0.15,3.5
1.5779911061395184,522.9702410749591,3.304166032299984,1.0,7.0,7.5559367333582514,0.92,0.3,0.15,3.5
1.5818267559222912,525.636424056989,3.280277560477967,1.0,7.041666666666667,7.36608950841811,0.92,0.3,0.15,3.5
1.5653394199678274,526.5603378436831,3.233736467079265,1.0,7.083333333333333,7.602251983588776,0.92,0.3,0.15,3.5
1.5124347561794642,525.6533454477161,3.2921086114313773,1.0,7.125,7.5422051663445,0.92,0.3,0.15,3.5
1.564881983101303,523.106151961592,3.2430210849064185,1.0,7.166666666666667,7.562026107692484,0.92,0.3,0.15,3.5
1.6075347753010079,529.1807788656638,3.2983065756970187,1.0,7.208333333333333,7.319048442742943,0.92,0.3,0.15,3.5
1.6105581242897216,527.7725198129251,3.1819367913947385,1.0,7.25,7.377702829092714,0.92,0.3,0.15,3.5
1.549277837258053,527.1852206759847,3.3024622357169986,1.0,7.291666666666667,7.125816363936336,0.92,0.3,0.15,3.5
1.5845346182498086,525.1613200711274,3.39969601673493,1.0,7.333333333333333,7.316206980391434,0.92,0.3,0.15,3.5
1.514561074967592,525.7103698165079,3.3439536283465823,1.0,7.375,7.279547839235462,0.92,0.3,0.15,3.5
1.5352337198051091,522.6056462974624,3.139081461043001,1.0,7.416666666666667,7.318564483761856,0.92,0.3,0.15,3.5
1.5566595936514538,523.563463613125,3.1292199322631853,1.0,7.458333333333333,7.549330814301448,0.92,0.3,0.15,3.5
1.5555430868644482,522.9878947451718,3.4131454278234346,1.0,7.5,7.370576405600875,0.92,0.3,0.15,3.5
1.6008576530197793,525.7167201305585,2.9838008821207422,1.0,7.541666666666667,7.633533796529659,0.92,0.3,0.15,3.5
1.5618504738658758,525.2866305058001,3.2703076239793734,1.0,7.583333333333333,7.3023397083626564,0.92,0.3,0.15,3.5
1.5889626821974907,529.7248960630267,3.2113804238048336,1.0,7.625,7.204528410815045,0.92,0.3,0.15,3.5
1.6118963374609572,526.4611396857308,3.2751355244866227,1.0,7.666666666666667,7.310327869596444,0.92,0.3,0.15,3.5
1.520455425457304,523.2224889371473,3.219052945513433,1.0,7.708333333333333,7.659286541136256,0.92,0.3,0.15,3.5
1.5478605582122078,524.9949015311556,3.450100591358827,1.0,7.75,7.219118833615602,0.92,0.3,0.15,3.5
1.476779193915917,526.3923879749207,3.122237102865293,1.0,7.791666666666667,7.523779637924456,0.92,0.3,0.15,3.5
1.5137459803892974,525.6251855409687,3.2824518886659266,1.0,7.833333333333333,7.193958578885597,0.92,0.3,0.15,3.5
1.4711656439115228,525.0924757315611,3.2221386168658834,1.0,7.875,7.391573191518743,0.92,0.3,0.15,3.5
1.5167621801771827,522.1110358512934,3.3934802670250095,1.0,7.916666666666667,7.2997122433894,0.92,0.3,0.15,3.5
1.5005528306365823,527.1346988168665,3.099112578511598,1.0,7.958333333333333,7.033130167067944,0.92,0.3,0.15,3.5
1.5068708318379211,523.3282994756757,3.329034268751184,1.0,8.0,7.503096165251323,0.92,0.3,0.15,3.5
1.5438845764542706,527.7863892873472,3.403933732097302,1.0,8.041666666666666,7.196731660956905,0.92,0.3,0.15,3.5
1.5727506590442288,526.1300627609053,3.336833914291868,1.0,8.083333333333334,7.4254102130335395,0.92,0.3,0.15,3.5
1.5740179180204463,525.1561119885372,3.2340551915415805,1.0,8.125,7.24114743261447,0.92,0.3,0.15,3.5
1.5413842452275552,526.1983875594581,3.3954387377153434,1.0,8.166666666666666,7.117033199499615,0.92,0.3,0.15,3.5
1.5319778742933918,525.6376579696257,3.2264517727170516,1.0,8.208333333333334,7.144480695781148,0.92,0.3,0.15,3.5
1.476731511773488,525.4822886257306,3.0779918883198754,1.0,8.25,7.415723909919384,0.92,0.3,0.15,3.5
1.6937511622013761,526.5324218549391,3.452296157251031,1.0,8.291666666666666,7.0290282386446155,0.92,0.3,0.15,3.5
1.5017192766943763,523.1105875324104,3.472586595874292,1.0,8.333333333333334,7.336072360763792,0.92,0.3,0.15,3.5
1.4874841231607483,523.511378669237,3.3799865059971577,1.0,8.375,7.2629116158476865,0.92,0.3,0.15,3.5
1.433339007308261,525.5714468689623,3.232068886311232,1.0,8.416666666666666,7.260726432240914,0.92,0.3,0.15,3.5
1.5935477694484133,525.1603477096953,3.271857359389194,1.0,8.458333333333334,7.329616769123217,0.92,0.3,0.15,3.5
1.5580607554773116,522.6835679540164,3.321007566401333,1.0,8.5,7.312567009543621,0.92,0.3,0.15,3.5
1.513975098382224,524.7208667856277,3.31569750118434,1.0,8.541666666666666,7.490731779869559,0.92,0.3,0.15,3.5
1.4372689147319342,524.2428701224752,3.2738194576873054,1.0,8.583333333333334,7.172246999382906,0.92,0.3,0.15,3.5
1.5987166552056773,520.9394842367334,3.2439838266135603,1.0,8.625,7.235637674991997,0.92,0.3,0.15,3.5
1.584101957920729,523.905956835239,3.2813152644366195,1.0,8.666666666666666,7.226263525181651,0.92,0.3,0.15,3.5
1.498645812433551,525.4350202663728,3.224223033011675,1.0,8.708333333333334,7.199870910232208,0.92,0.3,0.15,3.5
1.476527221154006,527.0923728266753,3.299485440238742,1.0,8.75,7.158070822164596,0.92,0.3,0.15,3.5
1.5566751351778378,524.920064726006,3.393425543274714,1.0,8.791666666666666,7.352506904611694,0.92,0.3,0.15,3.5
1.4739252272396939,523.9274845845871,3.4192131322777013,1.0,8.833333333333334,7.359630530297934,0.92,0.3,0.15,3.5
1.484882305209159,523.5374438695493,3.319543266143282,1.0,8.875,7.147965753386677,0.92,0.3,0.15,3.5
1.4900845933919438,524.5613657742541,3.3429209683950902,1.0,8.916666666666666,7.439020793307827,0.92,0.3,0.15,3.5
1.5318837030561385,524.703206106313,3.359779173331297,1.0,8.958333333333334,7.433311909876936,0.92,0.3,0.15,3.5
1.5078414887754086,522.9336598826532,3.490476801491457,1.0,9.0,7.558836129820337,0.92,0.3,0.15,3.5
1.4985782319334888,523.7738685050847,3.2737393178083085,1.0,9.041666666666666,7.3649684613526025,0.92,0.3,0.15,3.5
1.5772212463912172,524.2071076604476,3.2367839697014853,1.0,9.083333333333334,7.16214875585378,0.92,0.3,0.15,3.5
1.4279755276317498,523.384891414176,3.2146900772967975,1.0,9.125,7.431240294937487,0.92,0.3,0.15,3.5
1.5674403292953474,525.4476887366483,3.318282280538778,1.0,9.166666666666666,7.410559689020775,0.92,0.3,0.15,3.5
1.4908868538003777,526.9100535665473,3.3738273717273453,1.0,9.208333333333334,7.15495724377276,0.92,0.3,0.15,3.5
1.4990054906895827,524.9473350125659,3.3142564607465985,1.0,9.25,7.7445629187056575,0.92,0.3,0.15,3.5
1.5406229658993011,522.7535921930192,3.279483013401982,1.0,9.291666666666666,7.1719123900545165,0.92,0.3,0.15,3.5
1.5247273988728272,524.4234616185208,3.5003208658283054,1.0,9.333333333333334,7.27971423779068,0.92,0.3,0.15,3.5
1.4883160352992282,524.131756821478,3.204036340990689,1.0,9.375,7.313821468837322,0.92,0.3,0.15,3.5
1.5229481898734993,523.1499404219618,3.3204688726574942,1.0,9.416666666666666,7.301932695696248,0.92,0.3,0.15,3.5
1.5004759794496374,524.9451730745126,3.2783258869012704,1.0,9.458333333333334,7.341680192771207,0.92,0.3,0.15,3.5
1.4716142914210053,523.8277587532714,3.5402701366886267,1.0,9.5,7.191340029660106,0.92,0.3,0.15,3.5
